LotID,Manufacturer,Type,Name,Production Date,Expiration Date
2985422,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-17,2021-10-11
255I19P,MODERNA,mRNA,mRNA-1273,2021-05-16,2021-10-17
BUG9568,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-12,2021-09-18
6947600,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-25,2021-09-12
GI7470,PFIZER,mRNA,COMIRNATY,2021-03-28,2021-08-21
YMD3083,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-13,2021-11-09
518X11P,MODERNA,mRNA,mRNA-1273,2020-12-31,2021-06-20
796W22I,MODERNA,mRNA,mRNA-1273,2021-07-09,2021-11-22
VPC9916,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-13,2021-11-18
3363100,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-09,2021-12-07
WCZ5156,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-03,2021-06-19
DY2761,PFIZER,mRNA,COMIRNATY,2021-07-12,2021-12-25
7847369,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-20,2021-04-23
4686371,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-25,2021-04-25
4980096,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-06,2021-06-23
RVE9771,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-14,2021-04-15
AM8164,PFIZER,mRNA,COMIRNATY,2021-05-25,2021-10-19
244V12C,MODERNA,mRNA,mRNA-1273,2021-05-14,2021-10-09
XJD3382,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-22,2021-09-13
6778169,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-24,2021-08-15
836H43X,MODERNA,mRNA,mRNA-1273,2021-08-23,2022-02-14
RW9393,PFIZER,mRNA,COMIRNATY,2021-08-30,2022-02-06
CC7745,PFIZER,mRNA,COMIRNATY,2020-11-11,2021-04-20
771L16V,MODERNA,mRNA,mRNA-1273,2021-07-23,2021-12-17
SV8514,PFIZER,mRNA,COMIRNATY,2021-03-10,2021-07-27
GF9617,PFIZER,mRNA,COMIRNATY,2021-01-24,2021-06-16
620G84S,MODERNA,mRNA,mRNA-1273,2021-05-09,2021-10-13
8290877,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-26,2021-09-11
5291460,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-08,2021-03-26
1605755,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-28,2021-12-11
DQL6985,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-16,2022-01-07
1466450,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-15,2021-04-10
UW9878,PFIZER,mRNA,COMIRNATY,2020-12-26,2021-05-16
LSG4421,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-01,2021-12-27
5036180,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-26,2021-04-18
7701688,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-29,2021-11-20
285J94J,MODERNA,mRNA,mRNA-1273,2021-08-08,2022-01-28
HA2475,PFIZER,mRNA,COMIRNATY,2021-02-27,2021-07-24
PY3674,PFIZER,mRNA,COMIRNATY,2021-09-28,2022-03-14
ZE4852,PFIZER,mRNA,COMIRNATY,2021-06-27,2021-11-28
JBD4433,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-09,2022-01-21
6568395,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-12,2021-05-16
ZKZ4503,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-17,2022-03-02
CNF9221,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-28,2021-10-22
6180649,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-03,2022-02-15
8022693,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-26,2021-11-11
692T21M,MODERNA,mRNA,mRNA-1273,2021-08-20,2022-02-12
6753404,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-12,2021-12-25
9662467,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-16,2021-07-30
8197820,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-13,2021-04-06
6503767,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-22,2021-06-28
555O81I,MODERNA,mRNA,mRNA-1273,2021-01-09,2021-06-02
5542972,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-14,2021-05-28
MO5935,PFIZER,mRNA,COMIRNATY,2021-03-24,2021-09-06
939Z57K,MODERNA,mRNA,mRNA-1273,2020-11-22,2021-04-28
HN3307,PFIZER,mRNA,COMIRNATY,2021-04-12,2021-10-09
FCV7658,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-13,2022-01-13
8737634,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-11,2021-10-03
334P12T,MODERNA,mRNA,mRNA-1273,2020-12-25,2021-05-28
EYM4075,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-01,2021-05-25
DX7325,PFIZER,mRNA,COMIRNATY,2020-12-08,2021-04-22
KR6072,PFIZER,mRNA,COMIRNATY,2021-07-02,2021-12-06
SS4717,PFIZER,mRNA,COMIRNATY,2021-03-14,2021-08-09
UGA5909,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-23,2021-09-12
BBY5715,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-14,2021-08-22
MU8599,PFIZER,mRNA,COMIRNATY,2021-04-26,2021-10-02
197C30U,MODERNA,mRNA,mRNA-1273,2021-04-26,2021-10-07
TG8225,PFIZER,mRNA,COMIRNATY,2021-02-25,2021-08-21
1059310,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-22,2022-02-28
4238644,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-30,2021-08-28
8163592,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-26,2022-03-22
7518517,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-28,2021-10-12
NL6730,PFIZER,mRNA,COMIRNATY,2021-01-08,2021-06-03
873X93S,MODERNA,mRNA,mRNA-1273,2021-04-26,2021-10-13
HX3957,PFIZER,mRNA,COMIRNATY,2021-08-19,2022-01-09
402I77F,MODERNA,mRNA,mRNA-1273,2020-11-13,2021-05-05
422I33N,MODERNA,mRNA,mRNA-1273,2020-12-18,2021-05-15
992J37X,MODERNA,mRNA,mRNA-1273,2020-12-19,2021-06-02
1343854,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-27,2022-03-21
WX3117,PFIZER,mRNA,COMIRNATY,2021-02-24,2021-07-10
DHF1532,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-27,2021-10-27
TS1758,PFIZER,mRNA,COMIRNATY,2021-09-24,2022-02-18
501N17F,MODERNA,mRNA,mRNA-1273,2021-08-10,2022-02-02
2468645,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-20,2021-05-17
8244073,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-26,2021-10-10
4293163,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-23,2021-12-04
FII3862,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-22,2021-12-28
3639231,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-31,2021-05-17
6311921,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-01,2021-08-03
154P19M,MODERNA,mRNA,mRNA-1273,2020-12-21,2021-05-07
BRV6046,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-23,2021-09-13
2167835,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-01,2021-06-24
TT1522,PFIZER,mRNA,COMIRNATY,2020-12-16,2021-05-13
GH4699,PFIZER,mRNA,COMIRNATY,2021-09-28,2022-03-06
171X37N,MODERNA,mRNA,mRNA-1273,2021-05-09,2021-10-10
KIV4070,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-27,2021-09-12
4473205,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-06,2021-07-05
MFW3294,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-13,2022-01-31
OQY9425,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-22,2021-07-28
161C57R,MODERNA,mRNA,mRNA-1273,2021-06-15,2021-12-11
392E66Q,MODERNA,mRNA,mRNA-1273,2021-01-13,2021-06-11
789X83N,MODERNA,mRNA,mRNA-1273,2020-12-04,2021-05-18
8389560,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-18,2021-04-22
304Q37M,MODERNA,mRNA,mRNA-1273,2021-08-17,2022-01-21
KXM6028,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-30,2021-07-29
8316363,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-26,2021-08-20
UQW7187,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-31,2022-01-15
820C82X,MODERNA,mRNA,mRNA-1273,2021-01-16,2021-06-14
EA5674,PFIZER,mRNA,COMIRNATY,2021-06-18,2021-11-08
BM8025,PFIZER,mRNA,COMIRNATY,2021-07-15,2021-12-10
GAP6335,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-30,2021-04-25
GD4831,PFIZER,mRNA,COMIRNATY,2020-12-02,2021-05-24
EFK7497,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-08,2021-12-27
2554852,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-18,2021-08-09
7641399,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-05,2022-01-24
XQ8967,PFIZER,mRNA,COMIRNATY,2021-03-15,2021-08-18
TUA8163,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-05,2022-01-29
VOO3241,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-14,2021-11-16
419L57Z,MODERNA,mRNA,mRNA-1273,2021-03-17,2021-08-14
1850356,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-11,2021-11-23
619X94O,MODERNA,mRNA,mRNA-1273,2021-09-27,2022-03-06
BT7369,PFIZER,mRNA,COMIRNATY,2020-11-28,2021-05-04
SCL3705,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-30,2021-06-15
YNI8451,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-27,2022-01-26
4006952,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-25,2021-04-11
2404339,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-14,2021-08-09
KR8255,PFIZER,mRNA,COMIRNATY,2021-04-26,2021-10-21
RRD9454,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-03,2021-06-29
1794038,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-07,2021-07-23
NG5248,PFIZER,mRNA,COMIRNATY,2021-02-03,2021-07-21
4315768,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-22,2021-09-23
OK6493,PFIZER,mRNA,COMIRNATY,2021-07-16,2021-12-25
286G17B,MODERNA,mRNA,mRNA-1273,2020-11-19,2021-04-24
6751232,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-01,2021-05-20
CKC1734,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-14,2021-09-05
NIW8114,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-11,2021-12-23
744Z55E,MODERNA,mRNA,mRNA-1273,2020-11-09,2021-04-16
252A27S,MODERNA,mRNA,mRNA-1273,2021-03-06,2021-08-29
2937935,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-19,2021-10-07
OSE3448,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-20,2021-12-17
PBF4180,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-05,2021-07-17
245G62N,MODERNA,mRNA,mRNA-1273,2021-02-14,2021-07-07
2168494,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-28,2021-05-16
2711338,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-13,2021-06-08
4968214,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-10,2021-09-05
6208115,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-30,2021-08-27
KM4754,PFIZER,mRNA,COMIRNATY,2021-07-06,2021-11-23
6920892,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-04,2021-04-18
448O80A,MODERNA,mRNA,mRNA-1273,2021-09-10,2022-02-14
FIA4256,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-21,2021-10-11
BZ8717,PFIZER,mRNA,COMIRNATY,2021-09-30,2022-03-10
505Q25J,MODERNA,mRNA,mRNA-1273,2021-03-28,2021-09-12
5682952,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-16,2021-08-03
129C35U,MODERNA,mRNA,mRNA-1273,2021-09-19,2022-02-03
BX6805,PFIZER,mRNA,COMIRNATY,2021-01-24,2021-06-23
114H53E,MODERNA,mRNA,mRNA-1273,2021-07-29,2022-01-07
568S92Q,MODERNA,mRNA,mRNA-1273,2021-06-09,2021-11-21
1637642,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-14,2021-12-27
459O46C,MODERNA,mRNA,mRNA-1273,2021-06-13,2021-11-01
2189406,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-30,2021-10-24
WWL4472,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-07,2021-12-04
8191006,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-24,2021-11-24
294S45Q,MODERNA,mRNA,mRNA-1273,2021-05-22,2021-10-31
NZ9089,PFIZER,mRNA,COMIRNATY,2021-03-04,2021-08-26
4101542,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-28,2021-08-17
CW4914,PFIZER,mRNA,COMIRNATY,2021-02-21,2021-07-23
KOS6291,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-03,2021-07-05
XS3695,PFIZER,mRNA,COMIRNATY,2021-09-18,2022-02-24
5121074,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-15,2021-09-07
ABH8906,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-29,2022-02-22
467A18F,MODERNA,mRNA,mRNA-1273,2021-03-31,2021-09-21
727H33J,MODERNA,mRNA,mRNA-1273,2021-08-19,2022-01-28
9408561,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-08,2021-04-03
CCD3601,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-11,2021-11-03
ZDQ1876,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-01,2021-09-25
989I97B,MODERNA,mRNA,mRNA-1273,2021-03-27,2021-08-30
RY1641,PFIZER,mRNA,COMIRNATY,2020-12-05,2021-06-01
182O54Y,MODERNA,mRNA,mRNA-1273,2021-07-16,2022-01-02
KM5040,PFIZER,mRNA,COMIRNATY,2021-05-15,2021-09-27
JUI7313,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-01,2021-05-22
954F26W,MODERNA,mRNA,mRNA-1273,2021-02-22,2021-07-19
936A80E,MODERNA,mRNA,mRNA-1273,2020-11-21,2021-04-18
5166236,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-30,2021-05-24
789O50K,MODERNA,mRNA,mRNA-1273,2020-11-04,2021-04-16
947U51T,MODERNA,mRNA,mRNA-1273,2021-07-23,2022-01-12
LYS5343,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-16,2021-07-16
AU3814,PFIZER,mRNA,COMIRNATY,2021-08-27,2022-01-14
5885297,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-31,2021-06-16
GSY6051,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-05,2022-02-21
HJD9087,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-25,2021-07-18
655P65A,MODERNA,mRNA,mRNA-1273,2020-11-08,2021-05-02
3661203,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-21,2021-10-18
424I63W,MODERNA,mRNA,mRNA-1273,2021-09-17,2022-02-13
ES8446,PFIZER,mRNA,COMIRNATY,2021-04-13,2021-09-03
707E50J,MODERNA,mRNA,mRNA-1273,2021-05-24,2021-10-19
HFL4175,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-12,2022-03-11
OBL9961,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-04,2021-04-28
LNY1281,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-29,2021-10-11
126A46G,MODERNA,mRNA,mRNA-1273,2021-02-17,2021-08-11
DPI1918,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-11,2021-12-19
4782014,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-29,2021-09-16
BZI6267,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-18,2021-07-04
RY3083,PFIZER,mRNA,COMIRNATY,2021-09-26,2022-03-08
CI5242,PFIZER,mRNA,COMIRNATY,2020-11-17,2021-04-14
FWK3790,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-15,2021-04-23
7929417,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-10,2021-05-02
1693123,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-22,2022-01-14
822E86W,MODERNA,mRNA,mRNA-1273,2020-11-07,2021-04-06
606Y12Y,MODERNA,mRNA,mRNA-1273,2020-11-16,2021-04-29
OFP6439,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-10,2021-07-13
5450721,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-30,2021-05-09
OI6910,PFIZER,mRNA,COMIRNATY,2021-09-11,2022-02-04
XQ2675,PFIZER,mRNA,COMIRNATY,2020-12-07,2021-05-28
ZRR1186,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-10,2021-09-04
VH4575,PFIZER,mRNA,COMIRNATY,2021-05-16,2021-10-05
VHB2751,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-11,2021-05-26
YTC8858,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-24,2021-05-28
872J99F,MODERNA,mRNA,mRNA-1273,2020-12-19,2021-06-17
4475996,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-15,2021-06-06
UR3892,PFIZER,mRNA,COMIRNATY,2021-01-02,2021-05-28
QER6964,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-14,2021-11-04
2779531,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-20,2021-10-07
2617184,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-14,2021-12-02
102I57B,MODERNA,mRNA,mRNA-1273,2020-11-06,2021-04-12
1842276,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-27,2022-02-28
GG6404,PFIZER,mRNA,COMIRNATY,2020-12-29,2021-06-26
6485681,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-24,2021-07-18
LI7439,PFIZER,mRNA,COMIRNATY,2021-04-03,2021-08-30
EOS7815,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-26,2022-03-17
9512100,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-19,2022-03-01
LT4116,PFIZER,mRNA,COMIRNATY,2020-11-21,2021-04-08
RUQ2701,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-23,2021-05-20
350L16Q,MODERNA,mRNA,mRNA-1273,2021-03-19,2021-08-02
FDK6657,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-05,2021-12-14
5811237,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-08,2021-09-02
170O92X,MODERNA,mRNA,mRNA-1273,2021-06-28,2021-11-18
UJL2912,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-24,2021-09-30
7632330,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-03,2022-01-13
545I87R,MODERNA,mRNA,mRNA-1273,2021-04-27,2021-10-15
UP1558,PFIZER,mRNA,COMIRNATY,2020-11-30,2021-05-25
493C16D,MODERNA,mRNA,mRNA-1273,2021-05-19,2021-10-22
PT4274,PFIZER,mRNA,COMIRNATY,2020-11-28,2021-05-03
412F47M,MODERNA,mRNA,mRNA-1273,2021-04-15,2021-10-01
937X62H,MODERNA,mRNA,mRNA-1273,2021-04-23,2021-10-04
106Z30K,MODERNA,mRNA,mRNA-1273,2020-12-06,2021-05-12
SLT9147,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-28,2022-02-02
541S94G,MODERNA,mRNA,mRNA-1273,2021-09-25,2022-03-09
182X39G,MODERNA,mRNA,mRNA-1273,2021-06-27,2021-11-09
749Q42A,MODERNA,mRNA,mRNA-1273,2021-04-10,2021-09-08
AF2043,PFIZER,mRNA,COMIRNATY,2021-08-08,2022-01-16
527Z70C,MODERNA,mRNA,mRNA-1273,2021-01-12,2021-06-28
OF7535,PFIZER,mRNA,COMIRNATY,2020-11-18,2021-05-10
KBW6455,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-26,2021-06-12
5557842,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-09,2021-09-16
MH9115,PFIZER,mRNA,COMIRNATY,2021-07-23,2022-01-08
3978729,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-26,2021-07-08
AJT3834,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-14,2021-11-02
130P72E,MODERNA,mRNA,mRNA-1273,2020-11-29,2021-04-21
550F26B,MODERNA,mRNA,mRNA-1273,2021-08-16,2022-02-11
LN2494,PFIZER,mRNA,COMIRNATY,2021-05-27,2021-11-02
5156512,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-28,2021-11-19
1561232,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-12,2021-05-09
EEW4939,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-20,2021-11-21
4318522,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-30,2021-05-08
3620692,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-09,2021-08-23
771G24X,MODERNA,mRNA,mRNA-1273,2021-08-10,2022-01-25
791G42F,MODERNA,mRNA,mRNA-1273,2021-05-11,2021-09-25
812X20L,MODERNA,mRNA,mRNA-1273,2021-09-08,2022-03-07
PT8932,PFIZER,mRNA,COMIRNATY,2021-03-20,2021-09-01
5158425,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-13,2021-08-30
PRY1806,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-21,2021-08-14
620L40P,MODERNA,mRNA,mRNA-1273,2021-05-18,2021-11-03
478F43C,MODERNA,mRNA,mRNA-1273,2021-06-21,2021-11-10
4578985,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-14,2022-01-17
PBN9998,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-05,2022-02-12
911Y18X,MODERNA,mRNA,mRNA-1273,2020-12-03,2021-05-31
7798164,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-02,2021-11-11
219L23N,MODERNA,mRNA,mRNA-1273,2021-06-13,2021-11-15
835X27S,MODERNA,mRNA,mRNA-1273,2021-07-13,2022-01-04
SXD2674,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-13,2021-06-07
9915409,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-21,2021-08-23
660O57Q,MODERNA,mRNA,mRNA-1273,2021-02-18,2021-07-24
KR2429,PFIZER,mRNA,COMIRNATY,2020-12-31,2021-05-18
716A26A,MODERNA,mRNA,mRNA-1273,2021-07-30,2022-01-16
TA5830,PFIZER,mRNA,COMIRNATY,2020-12-14,2021-05-14
JC4611,PFIZER,mRNA,COMIRNATY,2021-04-03,2021-09-20
759M86N,MODERNA,mRNA,mRNA-1273,2020-11-05,2021-04-24
1187822,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-16,2021-07-31
GV9383,PFIZER,mRNA,COMIRNATY,2021-03-14,2021-08-12
681P50S,MODERNA,mRNA,mRNA-1273,2021-07-05,2021-11-18
3533315,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-01,2021-05-02
TSR4945,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-22,2021-06-02
QBT6327,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-18,2022-02-03
JJV3032,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-21,2021-12-03
7432242,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-07,2021-11-24
KL1919,PFIZER,mRNA,COMIRNATY,2021-01-22,2021-07-17
TK9478,PFIZER,mRNA,COMIRNATY,2021-04-02,2021-08-28
WAD5584,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-30,2021-12-26
DM6471,PFIZER,mRNA,COMIRNATY,2021-09-16,2022-02-09
ZE7623,PFIZER,mRNA,COMIRNATY,2020-12-24,2021-06-18
524B25B,MODERNA,mRNA,mRNA-1273,2021-06-10,2021-11-13
JZU6376,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-22,2021-09-18
JZ9626,PFIZER,mRNA,COMIRNATY,2021-04-23,2021-09-29
UBL2771,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-13,2021-04-18
FK1302,PFIZER,mRNA,COMIRNATY,2021-04-09,2021-08-31
871Y87K,MODERNA,mRNA,mRNA-1273,2021-05-13,2021-10-06
UYD9992,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-02,2021-06-27
1423440,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-10,2021-10-08
ZKA6568,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-17,2021-12-20
FQP2448,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-13,2021-07-05
MEB2931,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-26,2021-08-09
RGC3105,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-02,2021-06-24
EG5090,PFIZER,mRNA,COMIRNATY,2021-05-08,2021-09-26
307G32Q,MODERNA,mRNA,mRNA-1273,2021-02-25,2021-07-19
NS3791,PFIZER,mRNA,COMIRNATY,2021-08-11,2022-01-26
DEP2536,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-13,2021-06-10
IT8703,PFIZER,mRNA,COMIRNATY,2021-06-11,2021-11-04
5108335,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-21,2021-06-23
HNW7395,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-12,2021-07-29
ZT8537,PFIZER,mRNA,COMIRNATY,2021-08-10,2022-02-06
4236910,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-01,2021-07-10
1061720,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-14,2021-07-05
IV8652,PFIZER,mRNA,COMIRNATY,2021-06-08,2021-11-02
XAH3703,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-08,2022-01-01
YJH7454,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-18,2022-02-11
9332357,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-20,2021-05-20
