Name,Type,Region,Address,City,Postal Code,State,Longitude,Latitude,ID
Punto Vaccinale 19 -  Hub Bagheria,STS,Sicilia,,,,Italy,,,QBN118
Punto Vaccinale 2 Partinico,STS,Sicilia,,,,Italy,,,IPX265
Punto Vaccinale 20 -Carini C/O 'Poseidon',STS,Sicilia,,,,Italy,,,OUQ591
Punto Vaccinale 3 Corleone,STS,Sicilia,,,,Italy,,,UJW171
Punto Vaccinale 4 Termini,STS,Sicilia,,,,Italy,,,USD441
Punto Vaccinale 5 Cinisi,STS,Sicilia,,,,Italy,,,GJQ274
Punto Vaccinale 6 Marineo,STS,Sicilia,,,,Italy,,,BRW747
Punto Vaccinale 7 Petralia,STS,Sicilia,,,,Italy,,,VAE862
Punto Vaccinale 8 Bagheria,STS,Sicilia,,,,Italy,,,XGQ295
Punto Vaccinale 9 Lercara,STS,Sicilia,,,,Italy,,,NQF828
Pvo Acireale Covid,STS,Sicilia,,,,Italy,,,DGS788
Pvo Biancavilla Covid,STS,Sicilia,,,,Italy,,,BGS346
Pvo Bronte Covid,STS,Sicilia,,,,Italy,,,CJD199
Pvo Caltagirone Covid,STS,Sicilia,,,,Italy,,,RIP235
Pvo Giarre Covid,STS,Sicilia,,,,Italy,,,YAT899
Pvo Militello Covid,STS,Sicilia,,,,Italy,,,TYM395
Pvo Paternò Covid,STS,Sicilia,,,,Italy,,,XLV936
Pvt Ambulatorio Belpasso Covid,STS,Sicilia,,,,Italy,,,IGF960
Pvt Ambulatorio Linguaglossa Covid,STS,Sicilia,,,,Italy,,,MKP551
Pvt Ambulatorio Mascalucia Covid,STS,Sicilia,,,,Italy,,,OGH789
Pvt Ambulatorio Randazzo Covid,STS,Sicilia,,,,Italy,,,EBO989
Pvt Ambulatorio Scordia Covid,STS,Sicilia,,,,Italy,,,FNF807
Pvt Avis Ragusa,STS,Sicilia,,,,Italy,,,TIN205
Pvt Poliambulatorio Adrano Covid,STS,Sicilia,,,,Italy,,,BQN176
Rg Hub Palaminardi Ragusa,STS,Sicilia,,,,Italy,,,MEQ619
Rg Hub-Centro Vaccinazione Covid Ag Distribuzione Modica,STS,Sicilia,,,,Italy,,,ZGN652
Rg Hub-Centro Vaccinazione Covid Fiera Emaia Vittoria,STS,Sicilia,,,,Italy,,,KRJ152
Rg Hub-Centro Vaccinazione Covid Ospedale Civile,STS,Sicilia,,,,Italy,,,WNZ295
Rg Hubprotezione Civile Scicli,STS,Sicilia,,,,Italy,,,OWE395
Rg Pvt - Mmg Amb Vaccini Presso Proprio Ambulatorio,STS,Sicilia,,,,Italy,,,TID852
Rg Pvt - Mmg Dom - Vaccini A Domicilio Dell'Assistito,STS,Sicilia,,,,Italy,,,CPA530
Rg Pvt - Vaccinazioni Domiciliari,STS,Sicilia,,,,Italy,,,HVE367
San Martino Coop.S.C. Isoptera,RIA,Sicilia,,,,Italy,,,THB911
Soc. Coop. Amica,RIA,Sicilia,,,,Italy,,,GZN365
Soc. Serv. Riabilitativi Spa,RIA,Sicilia,,,,Italy,,,MBP674
Societa` Polisportiva Palermo,RIA,Sicilia,,,,Italy,,,XBI197
Stabilimento Pfizer Covid,STS,Sicilia,,,,Italy,,,QYP932
Tre Ali Onlus,RIA,Sicilia,,,,Italy,,,OLY832
U.O.C. Riabilit Minori A. Metr,RIA,Sicilia,,,,Italy,,,PZA370
Un. Ital. Ciechi E Ipovedenti,RIA,Sicilia,,,,Italy,,,RUI907
Uoc Riabilitazione Adulti E Mi,RIA,Sicilia,,,,Italy,,,VXB333
Uoc. Med. Fis. E Riabilitativa,RIA,Sicilia,,,,Italy,,,MDC307
Uos. Med.Fis.E Riabilitativa,RIA,Sicilia,,,,Italy,,,MLF790
Villa Nave - Suore Teatine,RIA,Sicilia,,,,Italy,,,ORP912
A.I.A.B.A. Onlus,RIA,Toscana,,,,Italy,,,HTS928
A.I.A.B.A. Onlus Cd D'Annunzio,RIA,Toscana,,,,Italy,,,ZAW914
A.I.R.R.I. Grosseto,RIA,Toscana,,,,Italy,,,IDM715
A.I.R.R.I.Santa Fiora,RIA,Toscana,,,,Italy,,,GKR172
A.N.F.F.A.S.,RIA,Toscana,,,,Italy,,,IUO779
Aias,RIA,Toscana,,,,Italy,,,PCZ806
Amb.Riab. Villa Ersilia,RIA,Toscana,,,,Italy,,,OFC614
Ambulatori Ex Asl3,RIA,Toscana,,,,Italy,,,XHT371
Ambulatori Misericordia Srl Ca,RIA,Toscana,,,,Italy,,,QKW692
Anffas Onlus Di Firenze,RIA,Toscana,,,,Italy,,,HSY539
Ass.Trisomia21Onlus Centro Di,RIA,Toscana,,,,Italy,,,AVL461
Associazione Autismo Firenze O,RIA,Toscana,,,,Italy,,,XYX323
Auditorium Comunale Loro Ciuff,STS,Toscana,,,,Italy,,,SDZ766
Autodromo Scarperia,STS,Toscana,,,,Italy,,,KHW287
Az. Ospedaliero - Universitari,RIA,Toscana,,,,Italy,,,ZUF618
Azienda Ospedaliera Meyer,RIA,Toscana,,,,Italy,,,KKC818
Azienda Ospedaliera Universita,RIA,Toscana,,,,Italy,,,NQU102
Blue Clinic Srl,RIA,Toscana,,,,Italy,,,MNN568
C.A.R.O. Ospedale S.Donato Are,RIA,Toscana,,,,Italy,,,ROW901
C.Diurno Celebrolesi F.Primi,RIA,Toscana,,,,Italy,,,SNU691
C.R.I. Ist.Anna Torrigiani,RIA,Toscana,,,,Italy,,,MND909
C.T.E. Srl Cadorna,RIA,Toscana,,,,Italy,,,EYW784
C.T.E. Srl Cinque Vie,RIA,Toscana,,,,Italy,,,NVB883
C.T.E. Srl Rignano,RIA,Toscana,,,,Italy,,,XPF567
C.Tro Socio San. R.Giovannini,RIA,Toscana,,,,Italy,,,ZSB776
Casa Del Popolo Grassina,STS,Toscana,,,,Italy,,,UMH514
Casa Di Cura Frate Sole,RIA,Toscana,,,,Italy,,,HAR882
Casa Di Cura M.D. Barbantini,RIA,Toscana,,,,Italy,,,PKJ313
Casa Di Cura San Camillo F.Dei,RIA,Toscana,,,,Italy,,,FYM147
Casa Verde Irccs Fondazione St,RIA,Toscana,,,,Italy,,,UFT685
Cdr Rsa Diacceto Fondaz. Oda,RIA,Toscana,,,,Italy,,,KKK648
Cdr Villa S.Luigi Fondaz Oda F,RIA,Toscana,,,,Italy,,,JYU804
Cent.Riab.Terranova Bracciolin,RIA,Toscana,,,,Italy,,,BCI275
Centro Affari E Convegni Arezz,STS,Toscana,,,,Italy,,,YDQ849
Centro Di Riabilitazione Villa,RIA,Toscana,,,,Italy,,,DIU701
Centro Di Rieducazione Ortofon,RIA,Toscana,,,,Italy,,,CII221
Centro Diurno Albero Vivo,RIA,Toscana,,,,Italy,,,JUA995
Centro Espositivo Di Scandicci,STS,Toscana,,,,Italy,,,JWK526
Centro Integrato Educ.Ne E Ria,RIA,Toscana,,,,Italy,,,FHK654
Centro Polifunzion. Campiglia,RIA,Toscana,,,,Italy,,,IWP697
Centro Politano Psicotici,RIA,Toscana,,,,Italy,,,MBE382
Centro Riab. Luigi Moni,RIA,Toscana,,,,Italy,,,KES691
Centro Riab. Santa Fina,RIA,Toscana,,,,Italy,,,NMD859
Centro Riabilitaz. S.Caterina,RIA,Toscana,,,,Italy,,,UOM587
Centro Riabilitazione,RIA,Toscana,,,,Italy,,,PSX463
Centro Riabilitazione Montalci,RIA,Toscana,,,,Italy,,,HLQ860
Centro Rieduc.Del Linguaggio,RIA,Toscana,,,,Italy,,,JPP656
Centro Sociale Bibbiena,STS,Toscana,,,,Italy,,,JVG283
Centro Socio Sanitario Ex Dist,STS,Toscana,,,,Italy,,,CMA392
Centro Vasari  Srl,RIA,Toscana,,,,Italy,,,NHT732
Centro W.Cerrano Don Gnocchi,RIA,Toscana,,,,Italy,,,OTM645
Cerv - Irifor Sez. Pisa,RIA,Toscana,,,,Italy,,,PYZ575
Cinema Multisala Grosseto,STS,Toscana,,,,Italy,,,BKH787
Circolo Mcl San Biagio Pistoia,STS,Toscana,,,,Italy,,,UOZ508
Coop. Sociale P.A.M.A.P.I.,RIA,Toscana,,,,Italy,,,JZV172
Cri Presidio Fraticini,RIA,Toscana,,,,Italy,,,FKB998
Cte Srl Il Fortino,RIA,Toscana,,,,Italy,,,JNP983
Cte Srl Rsd Le Torri,RIA,Toscana,,,,Italy,,,WVJ279
Discoteca Kronos Castel Del Pi,STS,Toscana,,,,Italy,,,OGX261
Discoteca Papillon 78 Monteron,STS,Toscana,,,,Italy,,,LHJ827
Distr Certaldo Att Riab Ex Art,RIA,Toscana,,,,Italy,,,BML514
Distr Empoli Att Riab Ex Art 2,RIA,Toscana,,,,Italy,,,BTP660
Distretto Quarrata,RIA,Toscana,,,,Italy,,,ZPP870
Ex Chino Chini Pontassieve,STS,Toscana,,,,Italy,,,XUU957
Ex Dispensario Cpa,RIA,Toscana,,,,Italy,,,XKV969
Ex Distretto Riab.  Marina C,RIA,Toscana,,,,Italy,,,AGN957
Ex Filanda,RIA,Toscana,,,,Italy,,,BLR550
Fisioterapia S. Jacopo,RIA,Toscana,,,,Italy,,,QYX244
Fisioterapia Santo Stefano,RIA,Toscana,,,,Italy,,,RDQ162
Fond Modi Di Dire  Centro Logo,RIA,Toscana,,,,Italy,,,IKP186
Fond. S. Sebastiano Misericord,RIA,Toscana,,,,Italy,,,VYM696
Fondazione C.Ri.D.A  Sede Prat,RIA,Toscana,,,,Italy,,,FIA309
Fondazione C.Ri.D.A. Via Ferru,RIA,Toscana,,,,Italy,,,JSQ804
Fondazione Crida Sede Montale,RIA,Toscana,,,,Italy,,,YXT941
Fondazione Don Gnocchi,RIA,Toscana,,,,Italy,,,AIX458
Fondazione Maria Assunta In Ci,RIA,Toscana,,,,Italy,,,IMN461
Fondazione Raggio Verde,RIA,Toscana,,,,Italy,,,MQB532
Fondazione Turati Gavinana,RIA,Toscana,,,,Italy,,,VXI736
Fondazione Turati Pistoia,RIA,Toscana,,,,Italy,,,JBR999
Fonderia 1 Sala Comunale Follo,STS,Toscana,,,,Italy,,,WGT140
Foro Boario San Sepolcro,STS,Toscana,,,,Italy,,,WON798
I.R.C.C.S. Centro Di Riab. Don,RIA,Toscana,,,,Italy,,,KZA591
Ifca Spa-Casa Di Cura Ulivella,RIA,Toscana,,,,Italy,,,NWG539
Inail Crm - Centro Riab. Motor,RIA,Toscana,,,,Italy,,,AAZ546
Ispo,RIA,Toscana,,,,Italy,,,WGW697
"Ist.Priv.Riabil.  ""Madre Divin",RIA,Toscana,,,,Italy,,,BVR755
Ist.Privato Riab. Medaglia Mir,RIA,Toscana,,,,Italy,,,XSW275
Ist.Prosperius Centro Riabilit,RIA,Toscana,,,,Italy,,,OYJ998
Ist.Riab. Villaggio Della Cons,RIA,Toscana,,,,Italy,,,UYF821
Istituto Di Riabilitazione Di,RIA,Toscana,,,,Italy,,,REG807
La Badia San Miniato Att Riab,RIA,Toscana,,,,Italy,,,ZNL510
La Cupolina Srl,RIA,Toscana,,,,Italy,,,KOK986
Lab. Aus. Apprendimento E Comu,RIA,Toscana,,,,Italy,,,TLF447
Laboratorio Ausili Tecnologici,RIA,Toscana,,,,Italy,,,NNK956
Le Civette,RIA,Toscana,,,,Italy,,,ILM661
Osp Castelf.No Att Riab Ex Art,RIA,Toscana,,,,Italy,,,VCJ976
Osp Fucecchio Att Riab Ex Art,RIA,Toscana,,,,Italy,,,GWU687
Osp S. Miniato Att Riab Ex Art,RIA,Toscana,,,,Italy,,,FJO770
"Ospedale ""Versilia""           ",RIA,Toscana,,,,Italy,,,IPD240
Ospedale Di Comunita' - Riabil,RIA,Toscana,,,,Italy,,,XZB368
P.Za San Rocco Empoli Att Riab,RIA,Toscana,,,,Italy,,,GXI894
Palasport Fucecchio,STS,Toscana,,,,Italy,,,MTW973
Palazzetto Del Bernino Poggibo,STS,Toscana,,,,Italy,,,RLU488
Palazzetto Sport Dicomano,STS,Toscana,,,,Italy,,,TKI682
Palazzetto Sport Mensana Pal.G,STS,Toscana,,,,Italy,,,VRN152
Palazzetto Sport Reggello,STS,Toscana,,,,Italy,,,DAL296
Palestra Scuola Elementare Abb,STS,Toscana,,,,Italy,,,BVZ169
Pegaso Srl,RIA,Toscana,,,,Italy,,,PPR282
Poliambulat.Foiano Della Chian,RIA,Toscana,,,,Italy,,,OER255
Poliambulatorio Bibbiena,RIA,Toscana,,,,Italy,,,KLA694
Poliambulatorio Lucignano,RIA,Toscana,,,,Italy,,,LCN543
Poliambulatorio Ospedale Fratt,RIA,Toscana,,,,Italy,,,PIM464
Poliambulatorio Sansepolcro,RIA,Toscana,,,,Italy,,,OHB354
Pres. Amb. Riabilitaz. Borgo A,RIA,Toscana,,,,Italy,,,MZG535
Presidio  Acciaiolo,RIA,Toscana,,,,Italy,,,UUI497
Presidio Agliana,RIA,Toscana,,,,Italy,,,HBB520
Presidio Alfa Columbus,RIA,Toscana,,,,Italy,,,KRC657
Presidio Barberino,RIA,Toscana,,,,Italy,,,QRT995
Presidio Borgo San Lorenzo,RIA,Toscana,,,,Italy,,,HUY838
Presidio Camerata,RIA,Toscana,,,,Italy,,,TUX176
Presidio Canova,RIA,Toscana,,,,Italy,,,EAS875
Presidio D'Annunzio,RIA,Toscana,,,,Italy,,,PWF874
Presidio Distrett. Vaiano,RIA,Toscana,,,,Italy,,,DKZ584
Presidio Eta' Evolutiva,RIA,Toscana,,,,Italy,,,IEM805
Presidio Fanfani,RIA,Toscana,,,,Italy,,,BXO110
Presidio Firenzuola,RIA,Toscana,,,,Italy,,,JAQ748
Presidio Giuliani,RIA,Toscana,,,,Italy,,,JRQ562
Presidio Greve,RIA,Toscana,,,,Italy,,,OAP806
Presidio Incisa,RIA,Toscana,,,,Italy,,,RTP783
Presidio Ospedaliero Piero Pal,RIA,Toscana,,,,Italy,,,TNN942
Presidio Pal. Osma,RIA,Toscana,,,,Italy,,,NHZ605
Presidio Pelago,RIA,Toscana,,,,Italy,,,LSZ444
Presidio Reggello,RIA,Toscana,,,,Italy,,,LUI590
Presidio Riab. Abbadia S.S.,RIA,Toscana,,,,Italy,,,DPN749
Presidio Riab. Chiusi,RIA,Toscana,,,,Italy,,,GPY778
Presidio Riab. Montepulciano,RIA,Toscana,,,,Italy,,,UOK980
Presidio Riab. Poggibonsi,RIA,Toscana,,,,Italy,,,DJA544
Presidio Riab. Sinalunga,RIA,Toscana,,,,Italy,,,HSS621
Presidio Riab. Tamburino,RIA,Toscana,,,,Italy,,,GEG106
Presidio Riabil Ambu San Giova,RIA,Toscana,,,,Italy,,,OYH516
Presidio Riabil Lungarno Santa,RIA,Toscana,,,,Italy,,,YKP181
Presidio Riabilitazione Le Pia,RIA,Toscana,,,,Italy,,,NUS735
Presidio Rignano,RIA,Toscana,,,,Italy,,,QTX933
Presidio Rossini,RIA,Toscana,,,,Italy,,,THU690
Presidio Vaccinale Empoli Sesa,STS,Toscana,,,,Italy,,,ABI633
Presidio Vaccinale Firenze Man,STS,Toscana,,,,Italy,,,LSK490
Presidio Vaccinale Hub Caserma,STS,Toscana,,,,Italy,,,JCE903
Presidio Vaccinale Palaterme M,STS,Toscana,,,,Italy,,,DKL240
Presidio Vaccinale Pistoia Cat,STS,Toscana,,,,Italy,,,LYA561
Presidio Vaccinale Prato Pegas,STS,Toscana,,,,Italy,,,WYJ297
Presidio Via Della Querciola,RIA,Toscana,,,,Italy,,,DLY495
Riab Ex Art. 26 Castelnuovo Di,RIA,Toscana,,,,Italy,,,LCZ483
Riab Ex Art. 26 Ex Ceser Forna,RIA,Toscana,,,,Italy,,,JUE607
Riab Ex Art. 26 Ospedale S. Fr,RIA,Toscana,,,,Italy,,,QUT812
Riab Ex Art. 26 San Leonardo I,RIA,Toscana,,,,Italy,,,NFK993
Riab. Aulla. Distretto/Aias,RIA,Toscana,,,,Italy,,,FII165
Riab. Ex Art. 26 Bagni Di Lucc,RIA,Toscana,,,,Italy,,,WAM164
Riab. Ex Art. 26 Campo Di Mart,RIA,Toscana,,,,Italy,,,WBL602
Riab. Ex Art. 26 Tabarracci Vi,RIA,Toscana,,,,Italy,,,GMW371
Riab. Ex. Art. 26 Capannori,RIA,Toscana,,,,Italy,,,AEJ580
Riab. Osp. Serristori,RIA,Toscana,,,,Italy,,,URX682
Riabilit.  Distretto Fivizzano,RIA,Toscana,,,,Italy,,,DGO550
Riabilit. Osped. Pontremoli,RIA,Toscana,,,,Italy,,,EST419
Riabilitazione Amb. San Marcel,RIA,Toscana,,,,Italy,,,IIT816
Riabilitazione Ambulatoriale C,RIA,Toscana,,,,Italy,,,YTA108
Riabilitazione Ambulatoriale E,RIA,Toscana,,,,Italy,,,VOS768
Riabilitazione Ambulatoriale L,RIA,Toscana,,,,Italy,,,BSC457
Riabilitazione Ambulatoriale P,RIA,Toscana,,,,Italy,,,YZJ844
Riabilitazione Cardiologica,RIA,Toscana,,,,Italy,,,ROU904
Riabilitazione Casa Della Salu,RIA,Toscana,,,,Italy,,,HHE119
Riabilitazione Penitenziario M,RIA,Toscana,,,,Italy,,,UIE886
Riabilitazione San Casciano,RIA,Toscana,,,,Italy,,,MKG990
Ristorante Attimi,STS,Toscana,,,,Italy,,,WLN504
S.O.R. Fivizzano,RIA,Toscana,,,,Italy,,,YKN398
S.Rita C.Diurno Giov.Psicotici,RIA,Toscana,,,,Italy,,,JGP777
Sala Polivalente Exmacelli Mon,STS,Toscana,,,,Italy,,,CJN742
Santacroce Medical Center Srl,RIA,Toscana,,,,Italy,,,QKU685
Scuola Media Bertini Pancrazi,STS,Toscana,,,,Italy,,,RQT575
Smia Via Degli Armeni,RIA,Toscana,,,,Italy,,,AFV302
Spazio Comunale Calenzano,STS,Toscana,,,,Italy,,,YVR964
Stabilimento Cisanello,RIA,Toscana,,,,Italy,,,ZIX879
Stabilimento Santa Chiara,RIA,Toscana,,,,Italy,,,UBZ186
Struttura Polivalente Certaldo,STS,Toscana,,,,Italy,,,KXB570
Sv Amb Vaccinale Presso Prot C,STS,Toscana,,,,Italy,,,OWA589
Sv Ca Anziani S. Remigio Fosdi,STS,Toscana,,,,Italy,,,QPH501
Sv Hub Carrara Fiere,STS,Toscana,,,,Italy,,,QON483
Sv Hub Modigliani,STS,Toscana,,,,Italy,,,XFB179
Sv Hub Vaccinale Cecina Via Am,STS,Toscana,,,,Italy,,,XAQ171
Sv Hub Vaccinale Rosignano Pes,STS,Toscana,,,,Italy,,,DLE717
Sv Hub Vaccinazioni Pontedera,STS,Toscana,,,,Italy,,,KAJ589
Sv Hub Zona Pisana,STS,Toscana,,,,Italy,,,BJQ700
Sv Il Villaggio Della Vita,STS,Toscana,,,,Italy,,,VUX318
Sv Ra Ist Suore Figlie Di Naza,STS,Toscana,,,,Italy,,,VIM179
Sv Ra Oasi Sacro Cuore,STS,Toscana,,,,Italy,,,YDJ399
Sv Rsa Casa Divina Provv Cotto,STS,Toscana,,,,Italy,,,GCH544
Sv Rsa Galli Bonaventuri,STS,Toscana,,,,Italy,,,QLB285
Sv Rsa Il Molino,STS,Toscana,,,,Italy,,,SJN618
Sv Rsa Istituto Iacopini,STS,Toscana,,,,Italy,,,GVZ511
Sv Rsa Phalesia,STS,Toscana,,,,Italy,,,QQP542
Terme Di Casciana,RIA,Toscana,,,,Italy,,,XNA902
U.F. Recup. Riab.  Funz. Adult,RIA,Toscana,,,,Italy,,,HUQ324
U.F. Sal. Ment. Infanzia  Adol,RIA,Toscana,,,,Italy,,,BEW119
U.F. Sal. Ment. Infanzia Adol.,RIA,Toscana,,,,Italy,,,XUT952
U.F.S.M.I.A Valdera  C/O Mis.,RIA,Toscana,,,,Italy,,,SHN402
U.F.S.M.I.A. Pisa Via Garibald,RIA,Toscana,,,,Italy,,,ZCP223
U.F.S.M.I.A.- Volterra (Borgo,RIA,Toscana,,,,Italy,,,XNX651
"U.O.Centro Di Riab.""Aldi Mai"" ",RIA,Toscana,,,,Italy,,,OOS267
U.O.R.R.F Valdera C/O P.A. For,RIA,Toscana,,,,Italy,,,CQG634
U.O.R.R.F. - Larderello,RIA,Toscana,,,,Italy,,,YIN394
U.O.R.R.F. - Via Garibaldi,RIA,Toscana,,,,Italy,,,CSV206
U.O.R.R.F. - Volterra,RIA,Toscana,,,,Italy,,,AZX219
U.O.Riab.Funz.Casteldelpiano,RIA,Toscana,,,,Italy,,,LMD465
U.O.Riab.Funz.Massa Marittima,RIA,Toscana,,,,Italy,,,GVU224
U.O.Riab.Funz.Orbetello,RIA,Toscana,,,,Italy,,,TDM381
U.O.Riab.Funz.Villa Pizzetti,RIA,Toscana,,,,Italy,,,MQI504
U.O.Riab.Fuz.Follonica,RIA,Toscana,,,,Italy,,,XHF369
Ufsmia Distretto Castelnuovo D,RIA,Toscana,,,,Italy,,,NSK921
Valdisieve Hospital Srl,RIA,Toscana,,,,Italy,,,OUY560
Vila Delle Terme Spa.Div Falci,RIA,Toscana,,,,Italy,,,OUK688
Villa Il Sorriso,RIA,Toscana,,,,Italy,,,CWJ397
Villa Le Terme Spa Divisione M,RIA,Toscana,,,,Italy,,,EEC851
Villa Monteturli,RIA,Toscana,,,,Italy,,,QTZ805
Vital Center Srl,RIA,Toscana,,,,Italy,,,RHM977
Ambulatorio Casa Circondariale Terni - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,AHI600
Ambulatorio Po Orvieto Vaccinazione Covid,STS,Umbria,,,,Italy,,,SDU889
C.R.Sereni-Opera Don Guanella,RIA,Umbria,,,,Italy,,,ZAE707
Casa Di Reclusione Maiano - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,BDD322
Casa Di Reclusione Orvieto Ambulatori - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,MZR895
Casagrande Terni Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,IOD627
Centro Comunità Cascia - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,ZJQ113
Centro Polifunzionale Ca' Rapillo Spello - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,NSA733
Centro Polispecialistico C/O Casa Circondariale Di Capanne,STS,Umbria,,,,Italy,,,ATF285
Centro Speranza,RIA,Umbria,,,,Italy,,,YJG775
Comunita' Capodarco Residenz.,RIA,Umbria,,,,Italy,,,DMD997
Comunita' Capodarco Semiresid.,RIA,Umbria,,,,Italy,,,QIZ920
Distretto Orvieto - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,YQY800
Distretto Orvieto Pvt Fabro - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,MLX224
Istituto Padre L. Da Casoria,RIA,Umbria,,,,Italy,,,KRU123
Istituto Per Sovrintendenti Della Polizia Di Stato Ufficio Sanitario - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,YLM641
Istituto Serafico,RIA,Umbria,,,,Italy,,,FVH675
Palestra Istituto Geometri - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,RSV164
Pes Norcia - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,EAT814
Punto Vaccinazione Anti Covid-19   San Marco,STS,Umbria,,,,Italy,,,OCU959
Punto Vaccinazione Anti Covid-19  Comando Legione Carabinieri Umbria,STS,Umbria,,,,Italy,,,IBA138
Punto Vaccinazione Anti Covid-19  Polizia Di Stato,STS,Umbria,,,,Italy,,,MCV483
Punto Vaccinazione Anti Covid-19 Assisano,STS,Umbria,,,,Italy,,,QTK236
Punto Vaccinazione Anti Covid-19 Comune Todi,STS,Umbria,,,,Italy,,,MEX507
Punto Vaccinazione Anti Covid-19 Gualdo Tadino,STS,Umbria,,,,Italy,,,QAC684
Punto Vaccinazione Anti Covid-19 Gubbio,STS,Umbria,,,,Italy,,,ZWM734
Punto Vaccinazione Anti Covid-19 La Rocchetta Gualdo Tadino,STS,Umbria,,,,Italy,,,YVP277
Punto Vaccinazione Anti Covid-19 Marsciano,STS,Umbria,,,,Italy,,,LRB661
Punto Vaccinazione Anti Covid-19 Solomeo,STS,Umbria,,,,Italy,,,VOP837
Punto Vaccinazione Anti Covid-19 Tavernelle,STS,Umbria,,,,Italy,,,PGR427
Punto Vaccinazione Anti Covid-19 Trestina,STS,Umbria,,,,Italy,,,ADI199
Punto Vaccinazione Anti Covid-19 Tuoro Sul Trasimeno,STS,Umbria,,,,Italy,,,KEY841
Punto Vaccinazione Anti Covid-19 Umbertide,STS,Umbria,,,,Italy,,,ZVM767
Pvt Via Manna - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,RPK146
Questura Di Terni Ufficio Sanitario - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,PEZ202
Zona Bocciodromo Amelia - Punto Vaccinale Territoriale,STS,Umbria,,,,Italy,,,ITS799
Centro Polifunzionale Grand Place,STS,Valle d'Aosta / Vallée d'Aoste,,,,Italy,,,EWC693
Poliambulatorio Di Morgex - Centro Vaccini Covid,STS,Valle d'Aosta / Vallée d'Aoste,,,,Italy,,,WKJ327
Salone Polifunzionale Sito Nel Comune Di Châtillon,STS,Valle d'Aosta / Vallée d'Aoste,,,,Italy,,,MPR914
Salone Polifunzionale Sito Nel Comune Di Donnas,STS,Valle d'Aosta / Vallée d'Aoste,,,,Italy,,,ZVR244
A.G.B.D Onlus,RIA,Veneto,,,,Italy,,,RZG123
A.I.S.M.,RIA,Veneto,,,,Italy,,,XAF773
Associaz. La Nostra Famiglia,RIA,Veneto,,,,Italy,,,SSJ614
Associaz. 'La Nostra Famiglia',RIA,Veneto,,,,Italy,,,HPM795
Associazione La Nostra Famigli,RIA,Veneto,,,,Italy,,,MXV715
Centro Aism Rosa`,RIA,Veneto,,,,Italy,,,XMK583
Centro Archimede Srl,RIA,Veneto,,,,Italy,,,NXG550
Centro Civico Fabio Presca (Punto Vaccinazioni),STS,Veneto,,,,Italy,,,XAH882
Centro Di Vaccinazione C/O Osp. Di Schiavonia,STS,Veneto,,,,Italy,,,VAA637
"Centro Diabetologia, Casa Della Salute Schio",STS,Veneto,,,,Italy,,,XUW750
Centro Polifunz. D.Calabria,RIA,Veneto,,,,Italy,,,JOU314
Centro Sanitario Polifunzionale (Ex Dialisi Piano Terra),STS,Veneto,,,,Italy,,,FKM353
Centro Vaccinale,STS,Veneto,,,,Italy,,,MTW473
"Centro Vaccinale  ""Dogana"" - Treviso",STS,Veneto,,,,Italy,,,WMW365
"Centro Vaccinale ""Bocciodromo"" - Villorba",STS,Veneto,,,,Italy,,,ZWG492
"Centro Vaccinale ""Castrette"" - Villorba",STS,Veneto,,,,Italy,,,GBP541
"Centro Vaccinale ""San Martino"" - Casale Sul Sile",STS,Veneto,,,,Italy,,,ECT552
"Centro Vaccinale ""Sanita' Penitenziaria"" - Treviso",STS,Veneto,,,,Italy,,,QZY179
Centro Vaccinale ¿Centro Culturale Casa Riese¿ ¿ Riese Pio X,STS,Veneto,,,,Italy,,,JON362
Centro Vaccinale C/O Centro Culturale A. Pettenella (Rovolon),STS,Veneto,,,,Italy,,,SPU821
Centro Vaccinale 'Castello D'Amore' - Treviso,STS,Veneto,,,,Italy,,,SOC912
Centro Vaccinale Cortina Palaghiaccio,STS,Veneto,,,,Italy,,,PYY250
Centro Vaccinale Covid-19 Bibione,STS,Veneto,,,,Italy,,,GPT268
Centro Vaccinale Covid-19 Caorle,STS,Veneto,,,,Italy,,,RBR953
Centro Vaccinale Covid-19 Cavallino-Treporti,STS,Veneto,,,,Italy,,,UOR375
Centro Vaccinale Covid-19 Jesolo,STS,Veneto,,,,Italy,,,ZZR127
Centro Vaccinale Covid-19 Portogruaro,STS,Veneto,,,,Italy,,,KDQ391
Centro Vaccinale Covid-19 San Dona',STS,Veneto,,,,Italy,,,WGS375
Centro Vaccinale Di Vedelago,STS,Veneto,,,,Italy,,,ITV434
Centro Vaccinale 'Foro Boario' - Oderzo,STS,Veneto,,,,Italy,,,NEZ110
